"","PlayerName","pos","points","marg","value"
"208","Breshad Perriman","wr",41.48,-33.45,0
"209","Virgil Green","te",26.9,-33.745,0
"210","Larry Donnell","te",26.19,-34.455,0
"211","Anquan Boldin","wr",39.805,-35.125,0
"212","Chris Hogan","wr",39.23,-35.7,0
"213","Josh Hill","te",24.825,-35.82,0
"214","Jermaine Gresham","te",24.805,-35.84,0
"215","Brent Celek","te",24.65,-35.995,0
"216","Josh Doctson","wr",38.385,-36.545,0
"217","Cole Beasley","wr",38.225,-36.705,0
"218","Jack Doyle","te",23.86,-36.785,0
"219","Victor Cruz","wr",37.725,-37.205,0
"220","Hunter Henry","te",23.185,-37.46,0
"221","Jamison Crowder","wr",36.935,-37.995,0
"222","Mychal Rivera","te",22.52,-38.125,0
"223","Jay Ajayi","rb",89.04,-38.285,0
"224","Gavin Escobar","te",22.25,-38.395,0
"225","Rueben Randle","wr",36.305,-38.625,0
"226","Davante Adams","wr",36.275,-38.655,0
"227","Seth Roberts","wr",35.765,-39.165,0
"228","Tyler Higbee","te",21.26,-39.385,0
"229","Kenny Stills","wr",35.5,-39.43,0
"230","Danny Amendola","wr",35.03,-39.9,0
"231","Bruce Ellington","wr",34.89,-40.04,0
"232","Eddie Royal","wr",34.81,-40.12,0
"233","Tyler Kroft","te",20.31,-40.335,0
"234","Marcedes Lewis","te",20.025,-40.62,0
"235","Jarius Wright","wr",34.135,-40.795,0
"236","Cecil Shorts","wr",33.78,-41.15,0
"237","Teddy Bridgewater","qb",217.808,-41.562,0
"238","Brandon Coleman","wr",33.27,-41.66,0
"239","Austin Hooper","te",18.365,-42.28,0
"240","Anthony Fasano","te",18.35,-42.295,0
"241","Charles Sims","rb",85.01,-42.315,0
"242","Chris Gragg","te",18.01,-42.635,0
"243","Ryan Hewitt","te",17.765,-42.88,0
"244","Ed Dickson","te",17.56,-43.085,0
"245","Chris Conley","wr",31.59,-43.34,0
"246","James O'Shaughnessy","te",17.29,-43.355,0
"247","Jesse James","te",17.185,-43.46,0
"248","James Jones","wr",31.215,-43.715,0
"249","Albert Wilson","wr",31.2,-43.73,0
"250","Derrick Henry","rb",83.555,-43.77,0
"251","Dion Sims","te",16.705,-43.94,0
"252","Justin Hardy","wr",30.805,-44.125,0
"253","Maxx Williams","te",16.48,-44.165,0
"254","Jim Dray","te",16.325,-44.32,0
"255","Cory Harkey","te",16.02,-44.625,0
"256","Philly Brown","wr",30.155,-44.775,0
"257","C.J. Fiedorowicz","te",15.72,-44.925,0
"258","Andrew Hawkins","wr",29.305,-45.625,0
"259","Craig Stevens","te",14.84,-45.805,0
"260","Blake Bell","te",14.705,-45.94,0
"261","Rhett Ellison","te",14.56,-46.085,0
"262","Kenny Bell","wr",28.84,-46.09,0
"263","Shaun Suisham","k",89,-46.1,0
"264","Mario Alford","wr",28.76,-46.17,0
"265","Brian Quick","wr",28.685,-46.245,0
"266","Dontrelle Inman","wr",28.41,-46.52,0
"267","Jeff Janis","wr",28.215,-46.715,0
"268","Rob Housler","te",13.785,-46.86,0
"269","James Hanna","te",13.725,-46.92,0
"270","Brandon Pettigrew","te",13.505,-47.14,0
"271","Bruce Miller","te",13.3,-47.345,0
"272","Andre Holmes","wr",27.41,-47.52,0
"273","Dwayne Harris","wr",27.405,-47.525,0
"274","Lee Smith","te",13.115,-47.53,0
"275","Niles Paul","te",12.96,-47.685,0
"276","Bilal Powell","rb",79.335,-47.99,0
"277","J.J. Nelson","wr",26.4,-48.53,0
"278","Darrius Heyward-Bey","wr",26.21,-48.72,0
"279","Marqise Lee","wr",26.11,-48.82,0
"280","James Starks","rb",78.495,-48.83,0
"281","Darren Sproles","rb",78.245,-49.08,0
"282","Quinton Patton","wr",25.685,-49.245,0
"283","Leonard Hankerson","wr",25.665,-49.265,0
"284","Ty Montgomery","wr",25.435,-49.495,0
"285","Leonte Carroo","wr",25.415,-49.515,0
"286","De'Anthony Thomas","wr",25.405,-49.525,0
"287","Vernon Davis","te",10.98,-49.665,0
"288","Kellen Davis","te",10.675,-49.97,0
"289","Charles Johnson","wr",24.815,-50.115,0
"290","Michael Hoomanawanui","te",10.405,-50.24,0
"291","Garrett Graham","te",10.305,-50.34,0
"292","Rashad Greene","wr",24.48,-50.45,0
"293","Brian Hartline","wr",24.375,-50.555,0
"294","Devin Fuller","wr",24.25,-50.68,0
"295","Pharoh Cooper","wr",23.81,-51.12,0
"296","Troy Niklas","te",9.47,-51.175,0
"297","MyCole Pruitt","te",9.46,-51.185,0
"298","Brice Butler","wr",23.575,-51.355,0
"299","Demetrius Harris","te",9.08,-51.565,0
"300","DeAndre Smelter","wr",23.35,-51.58,0
"301","Cooper Helfet","te",8.735,-51.91,0
"302","Adrien Robinson","te",8.65,-51.995,0
"303","Trey Burton","te",8.265,-52.38,0
"304","Derek Carrier","te",7.935,-52.71,0
"305","Nate Washington","wr",22.1,-52.83,0
"306","Marquess Wilson","wr",21.85,-53.08,0
"307","Matt Spaeth","te",7.435,-53.21,0
"308","Josh Huff","wr",21.62,-53.31,0
"309","Taylor Gabriel","wr",21.565,-53.365,0
"310","Levine Toilolo","te",7.205,-53.44,0
"311","Bennie Fowler","wr",21.23,-53.7,0
"312","Jeff Cumberland","te",6.675,-53.97,0
"313","C.J. Uzomah","te",6.605,-54.04,0
"314","Shane Vereen","rb",73.205,-54.12,0
"315","Justin Perillo","te",6.48,-54.165,0
"316","Louis Murphy","wr",20.44,-54.49,0
"317","Logan Paulsen","te",6.055,-54.59,0
"318","Jake Stoneburner","te",5.995,-54.65,0
"319","Devin Smith","wr",20.255,-54.675,0
"320","Clay Harbor","te",5.68,-54.965,0
"321","Paul Richardson","wr",19.91,-55.02,0
"322","Justice Cunningham","te",5.525,-55.12,0
"323","Terrelle Pryor","wr",19.79,-55.14,0
"324","Dezmin Lewis","wr",19.7,-55.23,0
"325","Jordan Howard","rb",71.415,-55.91,0
"326","Quincy Enunwa","wr",18.87,-56.06,0
"327","Dennis Pitta","te",4.585,-56.06,0
"328","Zach Sudfeld","te",4.585,-56.06,0
"329","Brandon Myers","te",4.49,-56.155,0
"330","Jordan Norwood","wr",17.83,-57.1,0
"331","John Phillips","te",3.525,-57.12,0
"332","Nick Williams","wr",17.685,-57.245,0
"333","Tajae Sharpe","wr",17.67,-57.26,0
"334","Nick O'Leary","te",3.295,-57.35,0
"335","Luke Stocker","te",3.065,-57.58,0
"336","E.J. Bibbs","te",2.945,-57.7,0
"337","Jerell Adams","te",2.885,-57.76,0
"338","Nic Jacobs","te",2.835,-57.81,0
"339","Ryan Grant","wr",17.08,-57.85,0
"340","David Johnson","te",2.63,-58.015,0
"341","Braxton Miller","wr",16.675,-58.255,0
"342","Sean McGrath","te",2.355,-58.29,0
"343","Stedman Bailey","wr",16.595,-58.335,0
"344","Nick Boyle","te",2.3,-58.345,0
"345","Brandon Bostick","te",2.275,-58.37,0
"346","Jeremy Kerley","wr",16.42,-58.51,0
"347","Harry Douglas","wr",16.26,-58.67,0
"348","Jared Abbrederis","wr",16.205,-58.725,0
"349","Nick Vannett","te",1.75,-58.895,0
"350","Keshawn Martin","wr",15.91,-59.02,0
"351","Phillip Supernaw","te",1.56,-59.085,0
"352","Chris Pantale","te",1.5,-59.145,0
"353","Cody Latimer","wr",15.73,-59.2,0
"354","Brian Parker","te",1.315,-59.33,0
"355","Khari Lee","te",1.305,-59.34,0
"356","Erik Swoope","te",1.2,-59.445,0
"357","Tevin Coleman","rb",67.785,-59.54,0
"358","T.J. Graham","wr",15.15,-59.78,0
"359","Adam Humphries","wr",15.14,-59.79,0
"360","Beau Sandland","te",0.75,-59.895,0
"361","Temarrick Hemingway","te",0.55,-60.095,0
"362","Ronnie Hillman","rb",67.01,-60.315,0
"363","Javorius Allen","rb",66.825,-60.5,0
"364","Scott Simonson","te",0.05,-60.595,0
"365","Randall Telfer","te",0.05,-60.595,0
"366","Matt LaCosse","te",0.05,-60.595,0
"367","Scott Chandler","te",0,-60.645,0
"368","Orson Charles","te",0,-60.645,0
"369","Dominique Jones","te",0,-60.645,0
"370","MarQueis Gray","te",0,-60.645,0
"371","Brandon Williams","te",0,-60.645,0
"372","Marcel Jensen","te",0,-60.645,0
"373","Xavier Grimble","te",0,-60.645,0
"374","Bear Pascoe","te",0,-60.645,0
"375","Chase Coffman","te",0,-60.645,0
"376","Kennard Backman","te",0,-60.645,0
"377","Gabe Holmes","te",0,-60.645,0
"378","Matthew Mulligan","te",0,-60.645,0
"379","Tony Moeaki","te",0,-60.645,0
"380","Owen Daniels","te",0,-60.645,0
"381","Thomas Duarte","te",0,-60.645,0
"382","Chris Givens","wr",14.15,-60.78,0
"383","Theo Riddick","rb",66.505,-60.82,0
"384","Chris Johnson","rb",66.49,-60.835,0
"385","Corey Fuller","wr",14.09,-60.84,0
"386","Chris Matthews","wr",14.05,-60.88,0
"387","TJ Jones","wr",13.83,-61.1,0
"388","Jaron Brown","wr",13.83,-61.1,0
"389","Malcolm Mitchell","wr",13.51,-61.42,0
"390","Tyrell Williams","wr",13.32,-61.61,0
"391","Andre Johnson","wr",13.315,-61.615,0
"392","Rashard Higgins","wr",12.785,-62.145,0
"393","Aaron Dobson","wr",11.95,-62.98,0
"394","Josh Bellamy","wr",11.86,-63.07,0
"395","Josh Boyce","wr",11.775,-63.155,0
"396","Robert Griffin","qb",196.214,-63.156,0
"397","Karlos Williams","rb",63.995,-63.33,0
"398","Griff Whalen","wr",10.925,-64.005,0
"399","Jerome Simpson","wr",10.92,-64.01,0
"400","Donteea Dye","wr",10.86,-64.07,0
"401","C.J. Prosise","rb",63.1,-64.225,0
"402","Devin Street","wr",10.68,-64.25,0
"403","Jerick McKinnon","rb",62.875,-64.45,0
"404","Keith Mumphery","wr",10.48,-64.45,0
"405","Kenbrell Thompkins","wr",10.235,-64.695,0
"406","Brandon Tate","wr",10.19,-64.74,0
"407","Kolby Listenbee","wr",10.175,-64.755,0
"408","Tyreek Hill","wr",9.85,-65.08,0
"409","Keenan Reynolds","wr",9.65,-65.28,0
"410","Deonte Thompson","wr",9.435,-65.495,0
"411","Russell Shepard","wr",9.3,-65.63,0
"412","Rashad Ross","wr",9.235,-65.695,0
"413","Cordarrelle Patterson","wr",9.005,-65.925,0
"414","Darren McFadden","rb",61.245,-66.08,0
"415","Chris Moore","wr",8.825,-66.105,0
"416","Michael Campanaro","wr",8.37,-66.56,0
"417","Ricardo Louis","wr",7.925,-67.005,0
"418","Marquise Goodwin","wr",7.8,-67.13,0
"419","Jeremy Ross","wr",7.74,-67.19,0
"420","Demarcus Robinson","wr",7.7,-67.23,0
"421","Javontee Herndon","wr",7.645,-67.285,0
"422","Jakeem Grant","wr",7.45,-67.48,0
"423","Jeremy Butler","wr",6.99,-67.94,0
"424","Walter Powell","wr",6.63,-68.3,0
"425","Kenny Lawler","wr",6.4,-68.53,0
"426","Marc Mariani","wr",6.38,-68.55,0
"427","Greg Salas","wr",6.36,-68.57,0
"428","Tre McBride","wr",6.25,-68.68,0
"429","Mike Thomas","wr",5.94,-68.99,0
"430","Bryan Walters","wr",5.6,-69.33,0
"431","Kevin Smith","wr",5.575,-69.355,0
"432","Keyarris Garrett","wr",5.55,-69.38,0
"433","Cameron Artis-Payne","rb",57.925,-69.4,0
"434","Josh Ferguson","rb",57.86,-69.465,0
"435","Daniel Braverman","wr",5.25,-69.68,0
"436","DeAndrew White","wr",5.195,-69.735,0
"437","Quan Bray","wr",5.175,-69.755,0
"438","Cameron Meredith","wr",4.95,-69.98,0
"439","Spencer Ware","rb",57.33,-69.995,0
"440","Jordan Payton","wr",4.895,-70.035,0
"441","Devin Hester","wr",4.79,-70.14,0
"442","Devontae Booker","rb",57.05,-70.275,0
"443","Kaelin Clay","wr",4.65,-70.28,0
"444","DeVier Posey","wr",4.635,-70.295,0
"445","Hakeem Nicks","wr",4.45,-70.48,0
"446","Kevin Norwood","wr",4.36,-70.57,0
"447","Myles White","wr",4.34,-70.59,0
"448","Rod Streater","wr",4.305,-70.625,0
"449","Aldrick Robinson","wr",4.26,-70.67,0
"450","Charone Peake","wr",3.85,-71.08,0
"451","Lucky Whitehead","wr",3.815,-71.115,0
"452","Bradley Marquez","wr",3.805,-71.125,0
"453","DeAndre Washington","rb",56.16,-71.165,0
"454","Stephen Hill","wr",3.65,-71.28,0
"455","Adam Thielen","wr",3.62,-71.31,0
"456","Frankie Hammond","wr",3.485,-71.445,0
"457","Marcus Easley","wr",3.375,-71.555,0
"458","James Wright","wr",3.3,-71.63,0
"459","Jarrett Boykin","wr",3.175,-71.755,0
"460","Matt Hazel","wr",3.15,-71.78,0
"461","Eric Weems","wr",2.45,-72.48,0
"462","Andre Roberts","wr",2.2,-72.73,0
"463","Andre Caldwell","wr",1.985,-72.945,0
"464","Ifeanyi Momah","wr",1.95,-72.98,0
"465","Trevone Boykin","wr",1.9,-73.03,0
"466","Jared Goff","qb",185.854,-73.516,0
"467","Tim Hightower","rb",53.75,-73.575,0
"468","Brenton Bersin","wr",1.25,-73.68,0
"469","Marlon Moore","wr",1.2,-73.73,0
"470","Brian Tyms","wr",1.15,-73.78,0
"471","Brittan Golden","wr",0.35,-74.58,0
"472","Geremy Davis","wr",0.25,-74.68,0
"473","Seth DeValve","wr",0.05,-74.88,0
"474","Trey Burton","wr",0.05,-74.88,0
"475","Vincent Brown","wr",0,-74.93,0
"476","Jonathan Krause","wr",0,-74.93,0
"477","Justin Blackmon","wr",0,-74.93,0
"478","Vince Mayle","wr",0,-74.93,0
"479","Dres Anderson","wr",0,-74.93,0
"480","Kashif Moore","wr",0,-74.93,0
"481","LaRon Byrd","wr",0,-74.93,0
"482","Nathan Palmer","wr",0,-74.93,0
"483","Darren Waller","wr",0,-74.93,0
"484","Rodney Smith","wr",0,-74.93,0
"485","Tavarres King","wr",0,-74.93,0
"486","Cobi Hamilton","wr",0,-74.93,0
"487","Demarcus Ayers","wr",0,-74.93,0
"488","Marcus Lucas","wr",0,-74.93,0
"489","Trevor Davis","wr",0,-74.93,0
"490","Moritz Boehringer","wr",0,-74.93,0
"491","Lance Moore","wr",0,-74.93,0
"492","Marques Colston","wr",0,-74.93,0
"493","Matt Slater","wr",0,-74.93,0
"494","Arrelious Benn","wr",0,-74.93,0
"495","Mike Williams","wr",0,-74.93,0
"496","Kyle Williams","wr",0,-74.93,0
"497","Greg Little","wr",0,-74.93,0
"498","Paul Perkins","rb",49.05,-78.275,0
"499","Kenneth Dixon","rb",48.07,-79.255,0
"500","Alfred Morris","rb",47.8,-79.525,0
"501","Shaun Draughn","rb",47.665,-79.66,0
"502","Alfred Blue","rb",47.495,-79.83,0
"503","Ka'Deem Carey","rb",47.155,-80.17,0
"504","Chris Thompson","rb",46.855,-80.47,0
"505","C.J. Spiller","rb",45.585,-81.74,0
"506","Benny Cunningham","rb",44.675,-82.65,0
"507","Tre Mason","rb",44.235,-83.09,0
"508","Andre Ellington","rb",42.615,-84.71,0
"509","Charcandrick West","rb",40.95,-86.375,0
"510","Terrance West","rb",40.585,-86.74,0
"511","Tyler Ervin","rb",40.345,-86.98,0
"512","Mike Tolbert","rb",39.73,-87.595,0
"513","Khiry Robinson","rb",39.205,-88.12,0
"514","Wendell Smallwood","rb",38.745,-88.58,0
"515","Damien Williams","rb",37.89,-89.435,0
"516","Robert Turbin","rb",36.785,-90.54,0
"517","Kenyan Drake","rb",36.73,-90.595,0
"518","Christine Michael","rb",36.4,-90.925,0
"519","Zach Line","rb",35.55,-91.775,0
"520","Knile Davis","rb",34.07,-93.255,0
"521","Jonas Gray","rb",34.03,-93.295,0
"522","Connor Barth","k",41,-94.1,0
"523","Sam Bradford","qb",164.154,-95.216,0
"524","Dexter McCluster","rb",28.645,-98.68,0
"525","Zach Zenner","rb",28.25,-99.075,0
"526","Mike Gillislee","rb",28.155,-99.17,0
"527","Matt Asiata","rb",27.78,-99.545,0
"528","Branden Oliver","rb",27.75,-99.575,0
"529","James White","rb",27.67,-99.655,0
"530","Keith Marshall","rb",27.24,-100.085,0
"531","Brandon Bolden","rb",26.92,-100.405,0
"532","Taiwan Jones","rb",25.89,-101.435,0
"533","De'Anthony Thomas","rb",25.55,-101.775,0
"534","Stevan Ridley","rb",25.355,-101.97,0
